US State,Crop Name,Input N,Output N,Input P,Output P,Input K,Output K
West Virginia,Grapes,17,6,49,47,38,48
West Virginia,Cashews,20,13,20,40,18,42
West Virginia,Chia,2,30,41,5,2,18
West Virginia,Pumpkins,15,24,34,8,43,14
West Virginia,Guar,9,7,10,40,21,29
West Virginia,Fava Beans,34,37,5,40,9,21
West Virginia,Saffron,49,35,41,46,3,16
West Virginia,Mint Balm,46,25,15,37,43,30
West Virginia,Willow,13,16,46,36,40,28
West Virginia,Rice,23,16,38,8,43,34
West Virginia,Cayenne Pepper,48,16,22,44,0,32
West Virginia,Lemons,18,45,40,37,8,47
West Virginia,Carrots,2,24,18,42,31,24
West Virginia,Currants,46,5,44,0,31,28
West Virginia,Goosefoot,0,10,1,19,48,44
West Virginia,Bell Peppers,2,37,12,17,20,23
West Virginia,Guayusa,19,48,43,30,28,47
West Virginia,Potatoes,28,27,34,16,25,13
West Virginia,Currants,32,24,23,27,32,39
West Virginia,Echinacea,27,17,10,30,34,13
West Virginia,Winged Beans,13,37,45,40,28,33
West Virginia,Plums,22,46,30,23,16,20
West Virginia,Breadfruit Tree,26,2,17,4,27,26
West Virginia,Triticale,20,9,46,47,21,36
West Virginia,Anaheim Pepper,25,25,21,7,45,50
West Virginia,Spelt,27,37,35,41,33,42
West Virginia,Chestnuts,16,12,1,21,34,40
West Virginia,Cloves,26,45,49,27,30,2
West Virginia,Madder,47,23,6,22,31,9
West Virginia,Eucalyptus,15,39,12,0,1,35
West Virginia,Caraway,39,10,0,31,11,10
West Virginia,Bay Leaves,28,13,48,40,15,42
West Virginia,Plums,41,44,15,9,15,22
West Virginia,Onions,8,43,40,14,6,32
West Virginia,Bermuda Grass,4,27,41,27,2,36
West Virginia,Oats,21,10,0,42,32,33
West Virginia,Longan,40,22,42,8,43,48
West Virginia,Hops,44,2,27,31,36,50
West Virginia,Jackfruit,48,25,31,40,5,32
West Virginia,Endive,5,31,41,7,18,2
West Virginia,Collard Greens,5,0,6,44,39,16
West Virginia,Currants,43,0,6,33,49,33
West Virginia,Ginseng,0,28,12,23,32,10
West Virginia,Watermelons,46,10,38,29,20,35
West Virginia,Melons,7,16,9,30,26,3
West Virginia,Tobacco,27,6,48,3,37,48
West Virginia,Salak,27,41,47,25,15,10
West Virginia,Nutmeg,6,40,45,31,7,26
West Virginia,Turnips,25,13,49,9,19,7
West Virginia,Cauliflower,30,23,30,6,34,17
West Virginia,Sunflowers,37,30,5,29,43,6
West Virginia,Potatoes,23,20,32,44,48,50
West Virginia,Coconut Palm,2,36,31,36,10,19
West Virginia,Aloe,21,3,26,11,11,32
West Virginia,Chinese Broccoli,5,16,24,4,14,44
West Virginia,Maize,0,0,35,33,40,21
West Virginia,Rambutans,43,46,45,39,40,40
West Virginia,Carrots,21,49,26,37,7,19
West Virginia,Dill,33,13,8,2,9,20
West Virginia,Elderberries,35,34,38,29,7,34
West Virginia,Cashews,20,8,37,46,2,47
West Virginia,Kenaf,20,26,33,22,2,44
West Virginia,Sage,40,15,0,34,2,7
West Virginia,Pinto Beans,18,29,17,21,1,48
West Virginia,Coriander,27,0,32,24,34,9
West Virginia,Oats,21,32,7,45,37,41
West Virginia,Baobab Fruit,41,7,22,28,50,35
West Virginia,Mint Balm,18,50,0,7,14,32
West Virginia,Coconut Palm,49,17,31,46,40,19
West Virginia,Persimmons,3,47,41,10,15,40
West Virginia,Fig Tree,29,50,20,43,16,24
West Virginia,Passionfruit,22,43,45,48,17,43
West Virginia,Licorice,31,3,48,36,48,20
West Virginia,Grapefruits,50,20,26,11,11,39
West Virginia,Velvet Beans,42,30,23,47,44,8
West Virginia,Coconut Palm,29,42,17,2,34,43
West Virginia,Chamomile,48,4,19,13,47,38
West Virginia,Winged Beans,50,18,46,49,34,48
West Virginia,Anise,32,23,38,33,50,46
West Virginia,Tarragon,8,48,13,24,48,25
West Virginia,Tatsoi,7,26,27,19,17,48
West Virginia,Agave,37,25,0,4,21,42
West Virginia,Sudan Grass,0,10,49,21,45,37
West Virginia,Apricots,48,11,38,35,15,6
West Virginia,Water Chestnuts,43,27,0,49,18,35
West Virginia,Spinach,49,34,41,32,27,46
West Virginia,Napa Cabbage,4,14,2,5,15,26
West Virginia,Kava,39,10,3,43,50,7
West Virginia,Sunflowers,32,20,24,36,36,32
West Virginia,Elderberries,26,2,50,48,6,1
West Virginia,Chickpeas,35,43,28,29,9,33
West Virginia,Plums,6,46,13,44,50,23
West Virginia,Mangos,22,42,27,26,5,3
West Virginia,Millet Grass,12,29,42,31,16,36
West Virginia,Cocoa,48,31,30,1,22,46
West Virginia,Sorghum,10,1,15,10,17,27
West Virginia,Tamarinds,27,9,23,7,15,5
West Virginia,Pears,16,19,14,41,20,46
West Virginia,Cardamom,9,2,44,34,26,7
West Virginia,Durian,39,35,48,13,21,13
West Virginia,Artichokes,6,50,22,46,28,47
West Virginia,Watercress,11,41,13,9,3,43
West Virginia,Dragonfruit,42,26,13,34,31,41
West Virginia,Amaranth,26,32,1,40,44,9
West Virginia,Tea,41,39,2,9,20,17
West Virginia,Sesame,30,34,6,39,4,10
West Virginia,Tarragon,26,50,9,12,17,25
West Virginia,Garlic,8,43,14,26,39,4
West Virginia,Thyme,46,33,45,37,8,22
West Virginia,Bananas,22,8,5,50,6,6
West Virginia,Pigeon Peas,17,21,47,40,27,49
West Virginia,Bamboo Shoots,4,28,33,24,0,10
West Virginia,Coconuts,16,26,44,4,32,34
West Virginia,Rye,22,21,45,27,37,44
West Virginia,Bell Pepper (Yellow),23,13,11,13,37,13
West Virginia,Acai Berries,14,45,16,0,3,36
West Virginia,Olive,42,22,45,13,26,36
West Virginia,Mint,43,36,17,29,38,22
West Virginia,Kiwifruit,39,47,8,18,9,29
West Virginia,Sapote,37,7,46,15,30,22
West Virginia,Durian,24,36,45,31,16,10
West Virginia,Mulberry Tree,1,47,40,44,13,37
West Virginia,Radicchio,2,7,33,15,48,26
West Virginia,Starfruit,29,43,13,22,29,3
West Virginia,Cashews,42,23,32,30,11,37
West Virginia,Yams,6,24,47,34,37,6
West Virginia,Date Palm,4,7,38,4,14,14
West Virginia,Shallots,12,49,30,9,4,37
West Virginia,Poblano Pepper,17,19,26,37,6,18
West Virginia,Bell Pepper (Green),14,13,21,25,18,17
West Virginia,Henna,33,9,25,24,13,9
West Virginia,Mustard Seeds,41,36,22,50,50,8
West Virginia,Millet,31,4,25,25,36,4
West Virginia,Water Chestnuts,36,1,17,9,45,13
West Virginia,Timothy Grass,20,23,40,23,20,48
West Virginia,Starfruit,32,43,49,23,2,45
West Virginia,Tangerines,13,9,9,26,17,25
West Virginia,Habanero,18,14,35,39,38,14
West Virginia,Caimito,25,38,17,9,14,44
West Virginia,Apricots,0,19,32,10,45,35
West Virginia,Mustard Greens,11,27,42,29,9,6
West Virginia,Mustard Seeds,31,36,8,38,17,42
West Virginia,Hemp,32,18,43,7,35,24
West Virginia,Figs,30,17,10,10,20,10
West Virginia,Caraway,2,18,32,43,5,4
West Virginia,Bamboo,48,37,43,12,38,31
West Virginia,Baobab Fruit,32,42,2,13,28,44
West Virginia,Wheat,47,31,1,22,28,40
West Virginia,Bok Choy,4,49,36,42,42,14
West Virginia,Peanuts,22,11,39,33,19,22
West Virginia,Lentils,47,44,6,43,10,12
West Virginia,Parsley,1,36,43,49,24,36
West Virginia,Pawpaw,7,45,13,21,40,6
West Virginia,Kidney Beans,8,4,18,5,21,46
West Virginia,Peaches,0,21,24,9,25,34
West Virginia,Okra,0,3,13,15,21,1
West Virginia,Watermelons,18,11,0,16,44,8
West Virginia,Calendula,2,6,33,35,45,37
West Virginia,Currants,18,42,6,6,30,24
West Virginia,Dill,4,47,25,13,50,9
West Virginia,Mangosteens,30,11,25,22,8,20
West Virginia,Kale,26,14,47,9,43,6
West Virginia,Pinto Beans,14,31,13,21,21,36
West Virginia,Almonds,2,2,30,43,3,21
West Virginia,Limes,9,33,20,31,49,39
West Virginia,Rose Apples,32,35,40,39,2,33
West Virginia,Kapok,41,6,14,34,49,45
West Virginia,Kenaf,27,46,9,37,38,38
West Virginia,Fig Tree,22,5,42,40,8,48
West Virginia,Loquat,36,21,24,3,49,27
West Virginia,Kapok,11,30,40,15,3,14
West Virginia,Watermelons,46,9,31,25,38,22
West Virginia,Plums,46,0,42,27,8,37
West Virginia,Brussels Sprouts,27,18,42,49,1,49
West Virginia,Karanda,33,35,46,42,27,41
West Virginia,Timothy Grass,49,27,17,35,15,17
West Virginia,Water Chestnuts,34,5,34,24,19,47
West Virginia,Blueberries,5,5,30,22,4,35
West Virginia,Spinach,38,1,27,39,39,40
West Virginia,Ghost Pepper,21,24,33,21,16,46
West Virginia,Hazelnuts,14,30,42,21,38,18
West Virginia,Baobab Fruit,28,4,33,38,17,44
West Virginia,Sapote,44,38,7,18,41,33
West Virginia,Cucumbers,49,15,18,21,9,43
West Virginia,Kava,47,46,50,27,13,10
West Virginia,Chicory,41,18,16,21,3,23
West Virginia,Water Chestnuts,39,45,2,24,50,10
West Virginia,Endive,4,34,10,49,9,19
West Virginia,Zucchini,25,2,28,43,28,28
West Virginia,Hemp,29,25,9,4,12,3
West Virginia,Peaches,42,22,25,49,18,37
West Virginia,Apples,12,18,16,15,32,20
West Virginia,Mustard Greens,31,1,29,40,40,42
West Virginia,Feverfew,25,49,42,28,20,44
West Virginia,Red Banana,33,21,24,30,48,26
West Virginia,Jalapeño,14,41,49,8,5,33
West Virginia,Poblano Pepper,42,43,2,18,31,34
West Virginia,Fennel,3,31,43,27,12,5
West Virginia,Pineapples,43,17,38,43,34,4
West Virginia,Chicory,23,44,35,50,30,30
West Virginia,Blueberries,46,39,36,9,36,5
West Virginia,Bell Pepper (Red),20,46,15,9,17,37
West Virginia,Black Pepper,30,2,33,19,21,35
West Virginia,Guavas,13,28,49,6,28,8
West Virginia,Canola,39,18,22,11,50,28
West Virginia,Brussels Sprouts,26,50,39,9,42,26
West Virginia,Safflower,25,9,23,39,39,45
West Virginia,Hemp,18,10,19,47,38,11
West Virginia,Hops,48,37,34,45,41,42
West Virginia,Loquat,10,8,14,43,38,46
West Virginia,Mangos,3,42,20,48,43,35
West Virginia,Rosemary,5,11,12,29,18,3
West Virginia,Cork Oak,21,47,17,36,48,33
West Virginia,Soursop,35,42,32,42,35,44
West Virginia,Pitaya,1,47,28,32,3,47
West Virginia,Lotus Roots,44,48,6,13,19,44
West Virginia,Acai Berries,48,8,22,24,28,15
West Virginia,Cranberries,48,20,25,45,14,13
West Virginia,Rice,27,14,15,1,2,24
West Virginia,Parsley,37,49,20,9,21,50
West Virginia,Pine Nut Tree,2,12,42,21,38,13
West Virginia,Ryegrass,0,6,9,11,11,15
West Virginia,Potatoes,4,42,47,23,32,2
West Virginia,Spinach,12,46,24,14,17,16
West Virginia,Aloe Vera,4,35,42,46,21,44
West Virginia,Tamarinds,32,10,30,1,40,27
West Virginia,Saffron,7,8,44,49,19,7
West Virginia,Guavas,40,7,32,37,49,46
West Virginia,Marigold,0,8,1,22,20,31
West Virginia,Bamboo,15,37,34,18,49,43
West Virginia,Artichokes,34,14,41,13,31,3
West Virginia,Lemons,16,0,37,12,24,15
West Virginia,Aloe,21,14,9,32,6,8
West Virginia,Tabasco,44,34,35,20,22,29
West Virginia,Almonds,30,38,20,16,3,28
West Virginia,Bell Pepper (Red),40,25,24,35,31,32
West Virginia,Guayule,39,29,14,15,38,3
West Virginia,Coriander,32,23,40,39,39,9
West Virginia,Parsnips,28,2,14,40,17,33
West Virginia,Pomegranates,33,11,22,26,34,0
West Virginia,Hops,28,15,32,30,4,36
West Virginia,Black Beans,8,12,18,44,24,2
West Virginia,Flaxseed,8,29,14,15,36,12
West Virginia,Pine Nut Tree,22,38,26,0,34,7
West Virginia,Parsley,8,19,44,28,40,50
West Virginia,Bananas,37,4,20,29,26,41
West Virginia,Watermelons,28,42,26,16,15,14
West Virginia,Triticale,2,15,41,24,38,23
West Virginia,Kapok,44,3,6,6,33,38
West Virginia,Langsat,39,28,32,40,8,45
West Virginia,Mustard Seeds,27,16,7,45,11,40
West Virginia,Sudan Grass,21,37,15,50,35,36
West Virginia,Breadfruit Tree,32,1,35,29,11,34
West Virginia,Fonio,36,42,21,24,0,34
West Virginia,Bitter Melon,33,13,13,21,14,36
West Virginia,Strawberries,21,43,24,21,23,4
West Virginia,Jalapeño,3,31,47,35,37,2
West Virginia,Mint,27,6,9,1,44,48
West Virginia,Camu Camu,21,41,14,38,36,24
West Virginia,Licorice,5,28,43,29,7,0
West Virginia,Durian,41,28,28,38,35,43
West Virginia,Peaches,16,44,32,2,45,21
West Virginia,Parsnips,47,22,26,44,6,29
West Virginia,Watermelons,43,8,43,46,30,3
West Virginia,Langsat,45,50,34,31,50,15
West Virginia,Coconut Palm,18,3,29,13,47,20
West Virginia,Chives,27,21,27,28,30,20
West Virginia,Chickpeas,36,30,5,12,12,11
West Virginia,Mulberry Tree,5,28,28,42,36,9
West Virginia,Caraway,43,17,50,33,24,21
West Virginia,Jabuticaba,42,15,4,16,26,21
West Virginia,Plums,29,32,1,41,50,2
West Virginia,Oats,26,40,14,12,7,24
West Virginia,Kidney Beans,25,41,8,15,22,44
West Virginia,Amaranth,7,4,46,5,33,48
West Virginia,Serrano,14,0,18,24,7,2
West Virginia,Maple Syrup Tree,17,47,30,30,39,47
West Virginia,Lettuce,43,46,29,2,35,19
West Virginia,Rose Apples,6,7,22,0,14,30
West Virginia,Tobacco,8,18,30,27,28,45
West Virginia,Tobacco,36,31,41,37,23,38
West Virginia,Okra,15,18,29,19,21,24
West Virginia,Echinacea,37,12,17,23,0,13
West Virginia,Cassava,25,13,17,16,46,20
West Virginia,Loquat,5,23,17,47,29,35
West Virginia,Persimmons,26,44,32,0,4,25
West Virginia,Brazil Nuts,25,17,41,0,37,30
West Virginia,Bamboo Shoots,41,49,5,43,49,30
West Virginia,Dates,9,21,50,4,19,6
West Virginia,Monkey Orange,3,27,25,41,1,15
West Virginia,Black Pepper,33,36,18,10,20,13
West Virginia,Persimmons,8,46,7,25,22,1
West Virginia,St. John's Wort,12,11,5,13,0,14
West Virginia,Cassava,48,48,29,3,14,42
West Virginia,Yarrow,30,46,11,49,30,10
West Virginia,Bay Leaves,26,35,11,8,22,12
West Virginia,Nutmeg,7,27,12,35,38,25
West Virginia,Guayule,31,26,12,9,46,2
West Virginia,Rambutans,39,4,20,22,29,37
West Virginia,Fenugreek,33,48,16,36,0,48
West Virginia,Yerba Mate,10,18,15,31,26,0
West Virginia,Pistachios,16,3,49,12,16,30
West Virginia,Cauliflower,27,15,45,24,12,25
West Virginia,Durian,16,13,15,50,22,43
West Virginia,Feverfew,6,26,12,13,1,24
West Virginia,Figs,21,34,39,14,24,43
West Virginia,Cilantro,0,39,1,46,12,34
West Virginia,Anaheim Pepper,0,37,4,30,12,8
West Virginia,Limes,9,45,3,4,9,0
West Virginia,Bamboo Shoots,27,27,20,14,11,37
West Virginia,Rambai,3,1,44,36,27,32
West Virginia,Guayule,43,48,4,49,25,25
West Virginia,Maca,11,4,46,35,30,0
West Virginia,Timothy Grass,24,9,49,25,10,10
West Virginia,Cauliflower,21,4,7,4,7,22
West Virginia,Chickpeas,16,31,2,13,26,5
West Virginia,Tabasco,0,27,18,32,42,36
West Virginia,Caraway,6,24,12,0,8,19
West Virginia,Maize,30,47,28,3,16,27
West Virginia,Cilantro,20,34,28,46,40,46
West Virginia,Tatsoi,40,23,42,30,37,42
West Virginia,Kapok,23,5,20,28,37,38
West Virginia,Licorice,44,10,44,11,24,46
West Virginia,Cottonseed,38,29,41,26,41,49
West Virginia,Madder,3,46,36,8,50,18
West Virginia,Pistachios,12,34,22,21,32,11
West Virginia,Banana Pepper,30,41,12,2,25,11
West Virginia,Rutabagas,27,38,31,44,47,0
West Virginia,Nectarines,21,31,45,11,39,43
West Virginia,Pigeon Peas,44,7,39,50,0,41
West Virginia,Artichokes,42,43,36,8,8,23
West Virginia,Marigold,48,19,40,46,20,2
West Virginia,Velvet Beans,6,9,46,25,5,41
West Virginia,Pomegranates,15,25,22,29,42,48
West Virginia,Tobacco Plant,38,43,31,11,40,44
West Virginia,Mustard Greens,0,28,43,6,17,18
West Virginia,Sorrel,39,14,2,43,25,17
West Virginia,Black Pepper,33,7,43,28,4,33
West Virginia,Cilantro,48,39,25,29,3,1
West Virginia,Gooseberries,14,49,28,6,1,24
West Virginia,Grapes,41,20,21,17,5,6
West Virginia,Chestnuts,0,21,20,16,24,21
West Virginia,Pinto Beans,27,31,28,12,42,8
West Virginia,Maize,13,48,49,43,17,37
West Virginia,Shallots,29,16,46,31,32,3
West Virginia,Chia,9,24,43,4,20,37
West Virginia,Turmeric,43,42,15,4,7,35
West Virginia,Purslane,50,43,43,29,32,28
West Virginia,Clementines,8,13,25,38,17,13
West Virginia,Breadfruit,34,13,17,39,43,5
West Virginia,Bananas,43,16,20,22,2,39
West Virginia,Sudan Grass,32,34,14,3,0,48
West Virginia,Rutabagas,47,50,22,44,40,43
West Virginia,Agave,45,4,35,38,20,28
West Virginia,Caimito,8,32,37,37,23,41
West Virginia,Pineapples,16,36,35,28,43,7
West Virginia,Zucchini,50,45,42,43,48,40
West Virginia,Zucchini,22,11,26,41,9,40
West Virginia,Fenugreek,15,7,36,44,44,27
West Virginia,Lemons,42,47,3,18,12,9
West Virginia,Rambai,48,31,5,38,38,8
West Virginia,Lavender,50,20,19,35,34,25
West Virginia,Swiss Chard,6,48,46,16,22,22
West Virginia,Fennel Seeds,43,21,37,2,37,20
West Virginia,Barley,29,15,42,37,50,19
West Virginia,Strawberries,30,1,6,24,27,45
West Virginia,Willow,28,46,30,47,12,19
West Virginia,Chicory,6,17,27,47,8,49
West Virginia,Raspberries,1,16,19,14,39,3
West Virginia,Yerba Mate,12,44,5,2,10,6
West Virginia,Hazelnuts,13,23,13,1,50,20
West Virginia,Poblano Pepper,47,20,36,15,21,3
West Virginia,Lemons,38,19,29,47,11,7
West Virginia,Okra,26,49,18,49,40,0
West Virginia,Dates,7,30,32,49,43,4
West Virginia,Tobacco Plant,49,36,11,23,44,15
West Virginia,Rye,49,34,37,2,35,49
West Virginia,Orchard Grass,29,31,12,46,33,41
West Virginia,Cabbage,17,9,50,17,1,36
West Virginia,Red Banana,7,33,42,50,16,32
West Virginia,Kapok,25,45,21,17,49,22
West Virginia,Hibiscus,41,5,6,50,38,37
West Virginia,Lima Beans,10,26,49,4,44,2
West Virginia,Black Pepper,14,8,39,1,3,23
West Virginia,Pine Nut Tree,12,33,48,42,21,18
West Virginia,Pigeon Peas,22,44,23,9,30,19
West Virginia,Amaranth,11,17,2,1,12,47
West Virginia,Rambai,12,9,26,49,42,33
West Virginia,Oranges,43,5,10,8,8,8
West Virginia,Hazelnuts,40,0,29,15,50,6
West Virginia,Strawberries,5,42,27,29,46,50
West Virginia,Tomatillo,33,50,38,18,7,25
West Virginia,Sugar Beets,44,24,17,13,33,6
West Virginia,Durian,32,34,2,32,20,45
West Virginia,Cherimoya,28,26,13,0,21,8
West Virginia,Snap Beans,28,24,13,17,47,23
West Virginia,Tabasco,17,24,21,20,19,8
West Virginia,Ryegrass,41,12,25,21,1,33
West Virginia,Guar,46,42,45,24,11,41
West Virginia,Rambai,50,46,26,5,50,50
West Virginia,Currants,41,25,20,1,47,46
West Virginia,Cocoa,25,4,23,24,8,50
West Virginia,Pawpaw,5,33,50,3,9,49
West Virginia,Sesame,29,40,12,14,14,26
West Virginia,Fig Tree,17,32,48,41,43,0
West Virginia,Beets,26,49,29,25,28,34
West Virginia,Quinoa,20,14,33,37,42,4
West Virginia,Karanda,14,8,47,13,7,10
West Virginia,Dates,46,1,49,6,12,29
West Virginia,Cauliflower,20,38,49,37,18,41
West Virginia,Asparagus,19,19,41,26,39,32
West Virginia,Blackberries,29,17,49,13,41,18
West Virginia,Sage,29,5,6,4,0,37
West Virginia,Pawpaw,32,33,37,49,4,43
West Virginia,Cabbage,15,22,21,43,3,25
West Virginia,Walnuts,37,14,33,26,21,27
West Virginia,Limes,16,14,11,27,12,13
West Virginia,Papayas,39,43,50,41,28,49
West Virginia,Figs,6,24,3,29,35,0
West Virginia,Watercress,8,33,43,15,45,11
West Virginia,Cocoa,37,39,49,33,8,24
West Virginia,Arrowroot,37,13,18,33,36,49
West Virginia,Dragonfruit,17,23,10,16,10,5
West Virginia,Brussels Sprouts,7,22,11,3,32,1
West Virginia,Kava,37,47,30,37,12,31
West Virginia,Turnips,19,29,31,28,17,26
West Virginia,Snap Beans,2,31,38,39,2,14
West Virginia,Tarragon,23,20,16,39,39,23
West Virginia,Juniper Berries,14,18,50,1,20,40
West Virginia,Mizuna,5,38,39,26,26,28
West Virginia,Lima Beans,9,31,13,38,49,32
West Virginia,Kale,9,33,18,18,27,9
West Virginia,Kudzu,29,48,28,34,9,38
West Virginia,Tobacco,34,0,43,39,3,7
West Virginia,Sapote,11,40,3,15,22,17
West Virginia,Cottonseed,18,0,13,5,32,11
West Virginia,Habanero,6,25,1,35,24,16
West Virginia,Cardamom,24,31,45,22,34,33
West Virginia,Raspberries,41,22,49,18,42,4
West Virginia,Velvet Beans,19,5,18,22,13,8
West Virginia,Breadfruit Tree,46,1,13,50,1,38
West Virginia,Spinach,12,12,8,18,39,8
West Virginia,Rye,35,27,6,31,3,18
West Virginia,Pumpkins,2,44,30,1,33,24
West Virginia,Juniper Berries,46,2,24,24,30,19
West Virginia,Licorice,27,27,3,26,32,44
West Virginia,Neem,50,38,39,42,40,24
West Virginia,Serrano,2,42,38,0,28,43
West Virginia,Eggplants,45,44,9,34,11,27
West Virginia,Valerian,20,8,7,2,48,30
West Virginia,Chestnuts,49,3,20,2,42,11
West Virginia,Lavender,16,18,10,15,9,3
West Virginia,Langsat,47,31,38,40,5,38
West Virginia,Goosefoot,18,17,47,9,17,25
West Virginia,Cherimoya,19,40,50,5,50,28
West Virginia,Starfruit,16,24,45,1,5,26
West Virginia,Soursop,13,5,50,21,33,40
West Virginia,Quinoa,23,22,44,46,43,7
West Virginia,Pigeon Peas,33,46,31,8,7,16
West Virginia,Oil Palm,11,30,44,11,18,25
West Virginia,Cloves,27,4,3,10,38,33
West Virginia,Nectarines,16,45,49,11,2,38
West Virginia,Tea,14,41,23,39,42,47
West Virginia,Rhubarb,48,39,21,42,27,13
West Virginia,Wormwood,33,50,36,31,5,30
West Virginia,Black Pepper,32,41,25,49,1,29
West Virginia,Millet Grass,32,45,11,17,20,21
West Virginia,Sapodilla,5,50,34,16,5,15
West Virginia,Caimito,43,18,45,33,40,42
West Virginia,Guayusa,19,16,17,46,22,4
West Virginia,Millet Grass,40,36,1,33,31,31
West Virginia,Pepino Melon,35,48,15,13,28,47
West Virginia,Lotus Roots,13,43,44,44,27,27
West Virginia,Tarragon,45,2,31,20,20,0
West Virginia,Millet Grass,14,6,37,35,27,37
West Virginia,Lotus Roots,39,21,30,1,40,41
West Virginia,Cranberries,26,35,47,40,46,13
West Virginia,Kenaf,2,46,32,16,14,12
West Virginia,Lavender,34,17,12,34,1,32
West Virginia,Durian,40,19,25,3,14,6
West Virginia,Lychees,2,4,40,10,38,6
West Virginia,Jabuticaba,44,10,15,26,10,34
West Virginia,Radishes,11,37,4,46,43,12
West Virginia,Anise,30,17,43,8,19,19
West Virginia,Pomegranates,6,7,24,27,38,26
West Virginia,Almonds,2,34,33,42,16,22
West Virginia,Woad,23,49,32,7,26,39
West Virginia,Bay Leaves,30,2,49,22,9,42
West Virginia,Saffron,6,5,40,9,19,46
West Virginia,Lychees,5,33,36,44,44,26
West Virginia,Breadfruit Tree,47,46,4,5,46,33
West Virginia,Fonio,10,32,36,11,47,49
West Virginia,Tabasco,40,5,9,45,29,9
West Virginia,Snap Beans,8,40,15,27,50,33
West Virginia,Oranges,27,24,12,20,26,11
West Virginia,Tarragon,12,3,8,44,4,37
West Virginia,Bell Pepper (Red),35,49,13,1,11,40
West Virginia,Bitter Melon,13,33,42,17,38,7
West Virginia,Radicchio,18,1,15,42,24,41
West Virginia,Cumin,49,14,27,33,49,11
West Virginia,Honeydew,49,29,42,44,42,8
West Virginia,Sugarcane,43,25,10,9,46,31
West Virginia,Mint Balm,0,26,17,11,28,40
West Virginia,Cherimoya,0,42,48,23,14,13
West Virginia,Lavender,0,14,25,26,25,11
West Virginia,Coconut Palm,35,19,18,16,3,20
West Virginia,Bitter Melon,38,45,35,25,16,45
West Virginia,Maple Syrup Tree,23,6,7,32,1,18
West Virginia,Fennel Seeds,42,44,28,39,27,29
West Virginia,Noni Fruit,49,10,20,34,19,23
West Virginia,Rutabagas,7,37,38,1,16,39
West Virginia,Jackfruit,8,36,33,21,2,39
West Virginia,Ginger,41,7,16,11,45,38
West Virginia,Tangerines,20,34,30,44,49,49
West Virginia,Mangos,25,49,27,27,4,31
West Virginia,Clementines,42,12,24,35,27,45
West Virginia,Almonds,47,14,50,22,44,2
West Virginia,Winged Beans,43,48,31,28,24,15
West Virginia,Potatoes,13,46,42,36,16,11
West Virginia,Dill,2,28,12,16,38,26
West Virginia,Guayule,34,29,30,45,14,10
West Virginia,Sugar Beets,40,0,7,16,14,46
West Virginia,Saffron,32,2,36,32,36,43
West Virginia,Strawberries,35,30,11,37,48,28
West Virginia,Coconuts,5,43,33,49,49,24
West Virginia,Millet,35,36,16,21,46,16
West Virginia,Calendula,35,14,17,2,20,48
West Virginia,Sorghum Grass,39,27,30,39,13,19
West Virginia,Parsnips,3,7,31,3,37,25
West Virginia,Mangosteens,17,17,1,37,42,25
West Virginia,Mung Beans,15,31,32,32,41,43
West Virginia,Olive,2,8,26,26,50,48
West Virginia,Papayas,39,22,37,46,27,33
West Virginia,Chestnuts,29,48,16,37,27,28
West Virginia,Leeks,21,19,17,32,1,32
West Virginia,Cardamom,42,13,33,31,28,31
West Virginia,Gooseberries,18,48,40,22,30,49
West Virginia,Chestnuts,4,41,5,16,18,15
West Virginia,Rubber Tree,31,22,1,41,2,32
West Virginia,Swiss Chard,42,49,33,3,15,49
West Virginia,Grapefruits,7,4,9,27,23,23
West Virginia,Date Palm,21,25,7,34,44,13
West Virginia,Breadfruit Tree,37,29,13,33,2,15
West Virginia,Juniper Berries,4,50,31,34,23,40
West Virginia,Tomatillo,6,18,3,11,31,49
West Virginia,Butternut Squash,8,37,44,39,26,16
West Virginia,Cocoa,40,3,25,39,33,26
West Virginia,Cranberries,2,8,16,19,46,39
West Virginia,Pitaya,48,40,7,30,6,17
West Virginia,Sage,46,33,46,21,3,2
West Virginia,Dragonfruit,11,22,29,26,1,41
West Virginia,Blue Java Banana,12,12,5,32,36,30
West Virginia,Mulberry Tree,2,24,30,41,10,35
West Virginia,Tobacco Plant,37,35,15,13,18,2
West Virginia,Sorghum,2,13,9,32,38,5
West Virginia,Swiss Chard,16,15,11,25,49,4
West Virginia,Pears,44,9,15,28,10,39
West Virginia,Watercress,34,1,43,8,12,9
West Virginia,Scotch Bonnet,0,16,6,0,0,22
West Virginia,Mint Balm,46,43,28,18,12,15
West Virginia,Parsley,35,11,50,40,3,35
West Virginia,Acorn Squash,6,7,38,17,1,11
West Virginia,Camelina,14,32,1,49,18,50
West Virginia,Cork Oak,43,21,1,24,45,22
West Virginia,Spinach,21,35,43,23,14,4
West Virginia,Bamboo,40,41,43,32,9,25
West Virginia,Apples,31,12,47,2,45,48
West Virginia,Clover,47,28,44,6,0,46
West Virginia,Peas,13,4,19,38,28,20
West Virginia,Cork Oak,32,43,41,5,10,44
West Virginia,Arugula,11,2,35,50,36,4
West Virginia,Camu Camu,0,38,8,7,5,4
West Virginia,Elderberries,33,9,40,44,42,25
West Virginia,Elderberries,27,39,37,50,5,25
West Virginia,Grapefruits,46,45,1,23,0,49
West Virginia,Breadfruit,6,19,16,42,2,14
West Virginia,Papayas,4,8,22,36,3,13
